dt,hour,tid,gender,age,customers_cnt
2016-02-25,17,Metropolis,2,3,194
2016-02-25,17,Metropolis,2,4,177
2016-02-25,17,Shuka,1,1,83
2016-02-25,17,Shuka,1,2,303
2016-02-25,17,Shuka,1,3,163
2016-02-25,17,Shuka,1,4,64
2016-02-25,17,Shuka,2,1,129
2016-02-25,17,Shuka,2,2,290
2016-02-25,17,Shuka,2,3,129
2016-02-25,17,Shuka,2,4,95
2016-02-25,18,Himki,1,1,114
2016-02-25,18,Himki,1,2,501
2016-02-25,18,Himki,1,3,329
2016-02-25,18,Himki,1,4,91
2016-02-25,18,Himki,2,1,96
2016-02-25,18,Himki,2,2,344
2016-02-25,18,Himki,2,3,176
2016-02-25,18,Himki,2,4,102
2016-02-25,18,Metropolis,1,1,216
2016-02-25,18,Metropolis,1,2,500
2016-02-25,18,Metropolis,1,3,197
2016-02-25,18,Metropolis,1,4,102
2016-02-25,18,Metropolis,2,1,159
2016-02-25,18,Metropolis,2,2,484
2016-02-25,18,Metropolis,2,3,139
2016-02-25,18,Metropolis,2,4,95
2016-02-25,18,Shuka,1,1,82
2016-02-25,18,Shuka,1,2,216
2016-02-25,18,Shuka,1,3,121
2016-02-25,18,Shuka,1,4,83
2016-02-25,18,Shuka,2,1,53
2016-02-25,18,Shuka,2,2,262
2016-02-25,18,Shuka,2,3,148
2016-02-25,18,Shuka,2,4,72
2016-02-25,19,Himki,1,1,132
2016-02-25,19,Himki,1,2,401
2016-02-25,19,Himki,1,3,178
2016-02-25,19,Himki,1,4,94
2016-02-25,19,Himki,2,1,58
2016-02-25,19,Himki,2,2,239
2016-02-25,19,Himki,2,3,131
2016-02-25,19,Himki,2,4,99
2016-02-25,19,Metropolis,1,1,190
2016-02-25,19,Metropolis,1,2,407
2016-02-25,19,Metropolis,1,3,133
2016-02-25,19,Metropolis,1,4,30
2016-02-25,19,Metropolis,2,1,148
2016-02-25,19,Metropolis,2,2,228
2016-02-25,19,Metropolis,2,3,64
2016-02-25,19,Metropolis,2,4,34
2016-02-25,19,Shuka,1,1,49
2016-02-25,19,Shuka,1,2,159
2016-02-25,19,Shuka,1,3,64
2016-02-25,19,Shuka,1,4,15
2016-02-25,19,Shuka,2,1,46
2016-02-25,19,Shuka,2,2,125
2016-02-25,19,Shuka,2,3,91
2016-02-25,19,Shuka,2,4,49
2016-02-25,20,Himki,1,1,46
2016-02-25,20,Himki,1,2,174
2016-02-25,20,Himki,1,3,83
2016-02-25,20,Himki,1,4,30
2016-02-25,20,Himki,2,1,35
2016-02-25,20,Himki,2,2,125
2016-02-25,20,Himki,2,3,43
2016-02-25,20,Himki,2,4,30
2016-02-25,20,Metropolis,1,1,61
2016-02-25,20,Metropolis,1,2,228
2016-02-25,20,Metropolis,1,3,55
2016-02-25,20,Metropolis,1,4,34
2016-02-25,20,Metropolis,2,1,45
2016-02-25,20,Metropolis,2,2,136
2016-02-25,20,Metropolis,2,3,15
2016-02-25,20,Metropolis,2,4,27
2016-02-25,20,Shuka,1,1,27
2016-02-25,20,Shuka,1,2,83
2016-02-25,20,Shuka,1,3,15
2016-02-25,20,Shuka,1,4,11
2016-02-25,20,Shuka,2,1,13
2016-02-25,20,Shuka,2,2,61
2016-02-25,20,Shuka,2,3,27
2016-02-25,20,Shuka,2,4,11
2016-02-25,21,Himki,1,1,11
2016-02-25,21,Himki,1,2,102
2016-02-25,21,Himki,1,3,53
2016-02-25,21,Himki,1,4,15
2016-02-25,21,Himki,2,1,16
2016-02-25,21,Himki,2,2,30
2016-02-25,21,Himki,2,3,38
2016-02-25,21,Himki,2,4,19
2016-02-25,21,Metropolis,1,1,30
2016-02-25,21,Metropolis,1,2,136
2016-02-25,21,Metropolis,1,3,44
2016-02-25,21,Metropolis,1,4,34
2016-02-25,21,Metropolis,2,1,19
2016-02-25,21,Metropolis,2,2,49
2016-02-25,21,Shuka,1,1,8
2016-02-25,21,Shuka,1,2,90
2016-02-25,21,Shuka,1,3,15
2016-02-25,21,Shuka,1,4,11
2016-02-25,21,Shuka,2,1,8
2016-02-25,21,Shuka,2,2,27
2016-02-25,21,Shuka,2,3,23
2016-02-25,21,Shuka,2,4,8
2016-02-25,22,Himki,1,1,8
2016-02-25,22,Himki,1,2,49
2016-02-25,22,Himki,1,3,27
2016-02-25,22,Himki,1,4,45
2016-02-25,22,Himki,2,1,11
2016-02-25,22,Himki,2,2,8
2016-02-25,22,Himki,2,3,11
2016-02-25,22,Himki,2,4,4
2016-02-25,22,Metropolis,1,1,23
2016-02-25,22,Metropolis,1,2,98
2016-02-25,22,Metropolis,1,3,49
2016-02-25,22,Metropolis,1,4,27
2016-02-25,22,Metropolis,2,1,15
2016-02-25,22,Metropolis,2,2,34
2016-02-25,22,Metropolis,2,3,8
2016-02-25,22,Metropolis,2,4,4
2016-02-25,22,Shuka,1,2,19
2016-02-25,22,Shuka,1,3,27
2016-02-25,22,Shuka,1,4,4
2016-02-25,22,Shuka,2,2,19
2016-02-25,22,Shuka,2,3,11
2016-02-25,23,Himki,1,1,19
2016-02-25,23,Himki,1,2,34
2016-02-25,23,Himki,1,3,23
2016-02-25,23,Himki,1,4,15
2016-02-25,23,Himki,2,1,4
2016-02-25,23,Himki,2,2,11
2016-02-25,23,Himki,2,3,23
2016-02-25,23,Himki,2,4,11
2016-02-25,23,Metropolis,1,1,30
2016-02-25,23,Metropolis,1,2,91
2016-02-25,23,Metropolis,1,3,48
2016-02-25,23,Metropolis,1,4,11
2016-02-25,23,Metropolis,2,2,56
2016-02-25,23,Metropolis,2,3,8
2016-02-25,23,Metropolis,2,4,15
2016-02-25,23,Shuka,1,1,8
2016-02-25,23,Shuka,1,2,30
2016-02-25,23,Shuka,1,3,4
2016-02-25,23,Shuka,1,4,11
2016-02-25,23,Shuka,2,1,7
2016-02-25,23,Shuka,2,2,26
2016-02-25,23,Shuka,2,3,7
2016-02-26,0,Himki,1,1,11
2016-02-26,0,Himki,1,2,27
2016-02-26,0,Himki,1,3,34
2016-02-26,0,Himki,1,4,7
2016-02-26,0,Himki,2,1,4
2016-02-26,0,Himki,2,2,21
2016-02-26,0,Himki,2,3,11
2016-02-26,0,Himki,2,4,11
2016-02-26,0,Metropolis,1,1,22
2016-02-26,0,Metropolis,1,2,26
2016-02-26,0,Metropolis,1,3,15
2016-02-26,0,Metropolis,1,4,4
2016-02-26,0,Metropolis,2,1,7
2016-02-26,0,Metropolis,2,2,11
2016-02-26,0,Metropolis,2,3,11
2016-02-26,0,Metropolis,2,4,7
2016-02-26,0,Shuka,1,2,4
2016-02-26,0,Shuka,1,3,7
2016-02-26,0,Shuka,1,4,4
2016-02-26,0,Shuka,2,2,4
2016-02-26,1,Himki,1,1,19
2016-02-26,1,Himki,1,2,19
2016-02-26,1,Himki,1,3,11
2016-02-26,1,Himki,1,4,4
2016-02-26,1,Himki,2,1,8
2016-02-26,1,Himki,2,2,11
2016-02-26,1,Himki,2,3,4
2016-02-26,1,Metropolis,1,1,8
2016-02-26,1,Metropolis,1,2,38
2016-02-26,1,Metropolis,1,3,26
2016-02-26,1,Metropolis,1,4,19
2016-02-26,1,Metropolis,2,2,19
2016-02-26,1,Metropolis,2,3,8
2016-02-26,1,Metropolis,2,4,4
2016-02-26,1,Shuka,1,1,8
2016-02-26,1,Shuka,1,2,4
2016-02-26,1,Shuka,1,3,4
2016-02-26,1,Shuka,2,1,4
2016-02-26,1,Shuka,2,3,8
2016-02-26,2,Himki,1,1,19
2016-02-26,2,Himki,1,2,71
2016-02-26,2,Himki,1,3,19
2016-02-26,2,Himki,1,4,4
2016-02-26,2,Himki,2,2,19
2016-02-26,2,Himki,2,4,8
2016-02-26,2,Metropolis,1,1,20
2016-02-26,2,Metropolis,1,2,38
2016-02-26,2,Metropolis,1,3,41
2016-02-26,2,Metropolis,1,4,19
2016-02-26,2,Metropolis,2,1,4
2016-02-26,2,Metropolis,2,2,8
2016-02-26,2,Metropolis,2,3,8
2016-02-26,2,Metropolis,2,4,4
2016-02-26,2,Shuka,1,2,19
2016-02-26,2,Shuka,1,3,8
2016-02-26,2,Shuka,1,4,11
2016-02-26,2,Shuka,2,1,4
2016-02-26,2,Shuka,2,2,4
2016-02-26,2,Shuka,2,4,4
2016-02-26,3,Himki,1,1,8
2016-02-26,3,Himki,1,2,46
2016-02-26,3,Himki,1,3,15
2016-02-26,3,Himki,1,4,11
2016-02-26,3,Himki,2,1,4
2016-02-26,3,Himki,2,2,19
2016-02-26,3,Himki,2,3,23
2016-02-26,3,Himki,2,4,8
2016-02-26,3,Metropolis,1,1,11
2016-02-26,3,Metropolis,1,2,53
2016-02-26,3,Metropolis,1,3,38
2016-02-26,3,Metropolis,1,4,8
2016-02-26,3,Metropolis,2,2,11
2016-02-26,3,Metropolis,2,3,11
2016-02-26,3,Metropolis,2,4,4
2016-02-26,3,Shuka,1,2,7
2016-02-26,3,Shuka,1,3,15
2016-02-26,3,Shuka,1,4,7
2016-02-26,3,Shuka,2,1,7
2016-02-26,3,Shuka,2,2,11
2016-02-26,3,Shuka,2,3,4
2016-02-26,3,Shuka,2,4,11
2016-02-26,4,Himki,1,1,26
2016-02-26,4,Himki,1,2,57
2016-02-26,4,Himki,1,3,38
2016-02-26,4,Himki,1,4,30
2016-02-26,4,Himki,2,1,30
2016-02-26,4,Himki,2,2,56
2016-02-26,4,Himki,2,3,38
2016-02-26,4,Himki,2,4,11
2016-02-26,4,Metropolis,1,1,69
2016-02-26,4,Metropolis,1,2,94
2016-02-26,4,Metropolis,1,3,62
2016-02-26,4,Metropolis,1,4,30
2016-02-26,4,Metropolis,2,1,27
2016-02-26,4,Metropolis,2,2,99
2016-02-26,4,Metropolis,2,3,23
2016-02-26,4,Metropolis,2,4,11
2016-02-26,4,Shuka,1,1,15
2016-02-26,4,Shuka,1,2,38
2016-02-26,4,Shuka,1,3,19
2016-02-26,4,Shuka,1,4,11
2016-02-26,4,Shuka,2,1,4
2016-02-26,4,Shuka,2,2,37
2016-02-26,4,Shuka,2,3,8
2016-02-26,4,Shuka,2,4,4
2016-02-26,5,Himki,1,1,26
2016-02-26,5,Himki,1,2,148
2016-02-26,5,Himki,1,3,64
2016-02-26,5,Himki,1,4,27
2016-02-26,5,Himki,2,1,38
2016-02-26,5,Himki,2,2,68
2016-02-26,5,Himki,2,3,23
2016-02-26,5,Himki,2,4,38
2016-02-26,5,Metropolis,1,1,65
2016-02-26,5,Metropolis,1,2,227
2016-02-26,5,Metropolis,1,3,109
2016-02-26,5,Metropolis,1,4,50
2016-02-26,5,Metropolis,2,1,29
2016-02-26,5,Metropolis,2,2,163
2016-02-26,5,Metropolis,2,3,75
2016-02-26,5,Metropolis,2,4,8
2016-02-26,5,Shuka,1,1,8
2016-02-26,5,Shuka,1,2,50
2016-02-26,5,Shuka,1,3,11
2016-02-26,5,Shuka,1,4,15
2016-02-26,5,Shuka,2,1,8
2016-02-26,5,Shuka,2,2,38
2016-02-26,5,Shuka,2,3,19
2016-02-26,5,Shuka,2,4,15
2016-02-26,6,Himki,1,1,64
2016-02-26,6,Himki,1,2,256
2016-02-26,6,Himki,1,3,144
2016-02-26,6,Himki,1,4,48
2016-02-26,6,Himki,2,1,34
2016-02-26,6,Himki,2,2,211
2016-02-26,6,Himki,2,3,68
2016-02-26,6,Himki,2,4,75
2016-02-26,6,Metropolis,1,1,90
2016-02-26,6,Metropolis,1,2,405
2016-02-26,6,Metropolis,1,3,128
2016-02-26,6,Metropolis,1,4,53
2016-02-26,6,Metropolis,2,1,140
2016-02-26,6,Metropolis,2,2,474
2016-02-26,6,Metropolis,2,3,95
2016-02-26,6,Metropolis,2,4,42
2016-02-26,6,Shuka,1,1,7
2016-02-26,6,Shuka,1,2,42
2016-02-26,6,Shuka,1,3,27
2016-02-26,6,Shuka,1,4,19
2016-02-26,6,Shuka,2,1,11
2016-02-26,6,Shuka,2,2,68
2016-02-26,6,Shuka,2,3,46
2016-02-26,6,Shuka,2,4,30
2016-02-26,7,Himki,1,1,72
2016-02-26,7,Himki,1,2,411
2016-02-26,7,Himki,1,3,224
2016-02-26,7,Himki,1,4,117
2016-02-26,7,Himki,2,1,75
2016-02-26,7,Himki,2,2,287
2016-02-26,7,Himki,2,3,145
2016-02-26,7,Himki,2,4,110
2016-02-26,7,Metropolis,1,1,119
2016-02-26,7,Metropolis,1,2,580
2016-02-26,7,Metropolis,1,3,183
2016-02-26,7,Metropolis,1,4,27
2016-02-26,7,Metropolis,2,1,196
2016-02-26,7,Metropolis,2,2,593
2016-02-26,7,Metropolis,2,3,155
2016-02-26,7,Metropolis,2,4,76
2016-02-26,7,Shuka,1,1,23
2016-02-26,7,Shuka,1,2,83
2016-02-26,7,Shuka,1,3,64
2016-02-26,7,Shuka,1,4,27
2016-02-26,7,Shuka,2,1,15
2016-02-26,7,Shuka,2,2,121
2016-02-26,7,Shuka,2,3,94
2016-02-26,7,Shuka,2,4,34
2016-02-26,8,Himki,1,1,98
2016-02-26,8,Himki,1,2,442
2016-02-26,8,Himki,1,3,273
2016-02-26,8,Himki,1,4,161
2016-02-26,8,Himki,2,1,57
2016-02-26,8,Himki,2,2,357
2016-02-26,8,Himki,2,3,251
2016-02-26,8,Himki,2,4,144
2016-02-26,8,Metropolis,1,1,136
2016-02-26,8,Metropolis,1,2,575
2016-02-26,8,Metropolis,1,3,216
2016-02-26,8,Metropolis,1,4,98
2016-02-26,8,Metropolis,2,1,158
2016-02-26,8,Metropolis,2,2,665
2016-02-26,8,Metropolis,2,3,153
2016-02-26,8,Metropolis,2,4,53
2016-02-26,8,Shuka,1,1,30
2016-02-26,8,Shuka,1,2,87
2016-02-26,8,Shuka,1,3,68
2016-02-26,8,Shuka,1,4,27
2016-02-26,8,Shuka,2,1,49
2016-02-26,8,Shuka,2,2,102
2016-02-26,8,Shuka,2,3,61
2016-02-26,8,Shuka,2,4,34
2016-02-26,9,Himki,1,1,83
2016-02-26,9,Himki,1,2,512
2016-02-26,9,Himki,1,3,293
2016-02-26,9,Himki,1,4,144
2016-02-26,9,Himki,2,1,77
2016-02-26,9,Himki,2,2,398
2016-02-26,9,Himki,2,3,250
2016-02-26,9,Himki,2,4,133
2016-02-26,9,Metropolis,1,1,173
2016-02-26,9,Metropolis,1,2,690
2016-02-26,9,Metropolis,1,3,325
2016-02-26,9,Metropolis,1,4,140
2016-02-26,9,Metropolis,2,1,198
2016-02-26,9,Metropolis,2,2,781
2016-02-26,9,Metropolis,2,3,189
2016-02-26,9,Metropolis,2,4,106
2016-02-26,9,Shuka,1,1,30
2016-02-26,9,Shuka,1,2,154
2016-02-26,9,Shuka,1,3,46
2016-02-26,9,Shuka,1,4,26
2016-02-26,9,Shuka,2,1,30
2016-02-26,9,Shuka,2,2,122
2016-02-26,9,Shuka,2,3,72
2016-02-26,9,Shuka,2,4,42
2016-02-26,10,Himki,1,1,87
2016-02-26,10,Himki,1,2,514
2016-02-26,10,Himki,1,3,378
2016-02-26,10,Himki,1,4,211
2016-02-26,10,Himki,2,1,112
2016-02-26,10,Himki,2,2,384
2016-02-26,10,Himki,2,3,215
2016-02-26,10,Himki,2,4,169
2016-02-26,10,Metropolis,1,1,228
2016-02-26,10,Metropolis,1,2,755
2016-02-26,10,Metropolis,1,3,320
2016-02-26,10,Metropolis,1,4,148
2016-02-26,10,Metropolis,2,1,287
2016-02-26,10,Metropolis,2,2,988
2016-02-26,10,Metropolis,2,3,188
2016-02-26,10,Metropolis,2,4,160
2016-02-26,10,Shuka,1,1,11
2016-02-26,10,Shuka,1,2,99
2016-02-26,10,Shuka,1,3,99
2016-02-26,10,Shuka,1,4,34
2016-02-26,10,Shuka,2,1,45
2016-02-26,10,Shuka,2,2,114
2016-02-26,10,Shuka,2,3,83
2016-02-26,10,Shuka,2,4,34
2016-02-26,11,Himki,1,1,97
2016-02-26,11,Himki,1,2,536
2016-02-26,11,Himki,1,3,326
2016-02-26,11,Himki,1,4,190
2016-02-26,11,Himki,2,1,151
2016-02-26,11,Himki,2,2,335
2016-02-26,11,Himki,2,3,288
2016-02-26,11,Himki,2,4,201
2016-02-26,11,Metropolis,1,1,224
2016-02-26,11,Metropolis,1,2,831
2016-02-26,11,Metropolis,1,3,243
2016-02-26,11,Metropolis,1,4,163
2016-02-26,11,Metropolis,2,1,302
2016-02-26,11,Metropolis,2,2,931
2016-02-26,11,Metropolis,2,3,302
2016-02-26,11,Metropolis,2,4,90
2016-02-26,11,Shuka,1,1,38
2016-02-26,11,Shuka,1,2,168
2016-02-26,11,Shuka,1,3,91
2016-02-26,11,Shuka,1,4,59
2016-02-26,11,Shuka,2,1,26
2016-02-26,11,Shuka,2,2,114
2016-02-26,11,Shuka,2,3,133
2016-02-26,11,Shuka,2,4,72
2016-02-26,12,Himki,1,1,133
2016-02-26,12,Himki,1,2,556
2016-02-26,12,Himki,1,3,291
2016-02-26,12,Himki,1,4,176
2016-02-26,12,Himki,2,1,136
2016-02-26,12,Himki,2,2,423
2016-02-26,12,Himki,2,3,200
2016-02-26,12,Himki,2,4,150
2016-02-26,12,Metropolis,1,1,201
2016-02-26,12,Metropolis,1,2,788
2016-02-26,12,Metropolis,1,3,398
2016-02-26,12,Metropolis,1,4,171
2016-02-26,12,Metropolis,2,1,269
2016-02-26,12,Metropolis,2,2,803
2016-02-26,12,Metropolis,2,3,268
2016-02-26,12,Metropolis,2,4,154
2016-02-26,12,Shuka,1,1,11
2016-02-26,12,Shuka,1,2,148
2016-02-26,12,Shuka,1,3,132
2016-02-26,12,Shuka,1,4,45
2016-02-26,12,Shuka,2,1,42
2016-02-26,12,Shuka,2,2,182
2016-02-26,12,Shuka,2,3,102
2016-02-26,12,Shuka,2,4,53
2016-02-26,13,Himki,1,1,109
2016-02-26,13,Himki,1,2,563
2016-02-26,13,Himki,1,3,347
2016-02-26,13,Himki,1,4,226
2016-02-26,13,Himki,2,1,129
2016-02-26,13,Himki,2,2,449
2016-02-26,13,Himki,2,3,243
2016-02-26,13,Himki,2,4,178
2016-02-26,13,Metropolis,1,1,239
2016-02-26,13,Metropolis,1,2,830
2016-02-26,13,Metropolis,1,3,376
2016-02-26,13,Metropolis,1,4,204
2016-02-26,13,Metropolis,2,1,253
2016-02-26,13,Metropolis,2,2,776
2016-02-26,13,Metropolis,2,3,307
2016-02-26,13,Metropolis,2,4,165
2016-02-26,13,Shuka,1,1,46
2016-02-26,13,Shuka,1,2,120
2016-02-26,13,Shuka,1,3,86
2016-02-26,13,Shuka,1,4,40
2016-02-26,13,Shuka,2,1,86
2016-02-26,13,Shuka,2,2,165
2016-02-26,13,Shuka,2,3,113
2016-02-26,13,Shuka,2,4,83
2016-02-26,14,Himki,1,1,99
2016-02-26,14,Himki,1,2,606
2016-02-26,14,Himki,1,3,319
2016-02-26,14,Himki,1,4,187
2016-02-26,14,Himki,2,1,136
2016-02-26,14,Himki,2,2,469
2016-02-26,14,Himki,2,3,309
2016-02-26,14,Himki,2,4,181
2016-02-26,14,Metropolis,1,1,283
2016-02-26,14,Metropolis,1,2,953
2016-02-26,14,Metropolis,1,3,284
2016-02-26,14,Metropolis,1,4,253
2016-02-26,14,Metropolis,2,1,352
2016-02-26,14,Metropolis,2,2,737
2016-02-26,14,Metropolis,2,3,340
2016-02-26,14,Metropolis,2,4,192
2016-02-26,14,Shuka,1,1,38
2016-02-26,14,Shuka,1,2,178
2016-02-26,14,Shuka,1,3,133
2016-02-26,14,Shuka,1,4,56
2016-02-26,14,Shuka,2,1,76
2016-02-26,14,Shuka,2,2,262
2016-02-26,14,Shuka,2,3,118
2016-02-26,14,Shuka,2,4,53
2016-02-26,15,Himki,1,1,147
2016-02-26,15,Himki,1,2,579
2016-02-26,15,Himki,1,3,334
2016-02-26,15,Himki,1,4,190
2016-02-26,15,Himki,2,1,106
2016-02-26,15,Himki,2,2,442
2016-02-26,15,Himki,2,3,272
2016-02-26,15,Himki,2,4,163
2016-02-26,15,Metropolis,1,1,244
2016-02-26,15,Metropolis,1,2,861
2016-02-26,15,Metropolis,1,3,350
2016-02-26,15,Metropolis,1,4,190
2016-02-26,15,Metropolis,2,1,296
2016-02-26,15,Metropolis,2,2,837
2016-02-26,15,Metropolis,2,3,360
2016-02-26,15,Metropolis,2,4,223
2016-02-26,15,Shuka,1,1,38
2016-02-26,15,Shuka,1,2,169
2016-02-26,15,Shuka,1,3,72
2016-02-26,15,Shuka,1,4,76
2016-02-26,15,Shuka,2,1,49
2016-02-26,15,Shuka,2,2,235
2016-02-26,15,Shuka,2,3,117
2016-02-26,15,Shuka,2,4,87
2016-02-26,16,Himki,1,1,202
2016-02-26,16,Himki,1,2,668
2016-02-26,16,Himki,1,3,439
2016-02-26,16,Himki,1,4,190
2016-02-26,16,Himki,2,1,143
2016-02-26,16,Himki,2,2,516
2016-02-26,16,Himki,2,3,287
2016-02-26,16,Himki,2,4,189
2016-02-26,16,Metropolis,1,1,260
2016-02-26,16,Metropolis,1,2,793
2016-02-26,16,Metropolis,1,3,243
2016-02-26,16,Metropolis,1,4,176
2016-02-26,16,Metropolis,2,1,292
2016-02-26,16,Metropolis,2,2,828
2016-02-26,16,Metropolis,2,3,290
2016-02-26,16,Metropolis,2,4,208
2016-02-26,16,Shuka,1,1,65
2016-02-26,16,Shuka,1,2,186
2016-02-26,16,Shuka,1,3,114
2016-02-26,16,Shuka,1,4,91
2016-02-26,16,Shuka,2,1,77
2016-02-26,16,Shuka,2,2,280
2016-02-26,16,Shuka,2,3,128
2016-02-26,16,Shuka,2,4,51
2016-02-26,17,Himki,1,1,163
2016-02-26,17,Himki,1,2,666
2016-02-26,17,Himki,1,3,365
2016-02-26,17,Himki,1,4,187
2016-02-26,17,Himki,2,1,80
2016-02-26,17,Himki,2,2,474
2016-02-26,17,Himki,2,3,270
2016-02-26,17,Himki,2,4,162
2016-02-26,17,Metropolis,1,1,174
2016-02-26,17,Metropolis,1,2,736
2016-02-26,17,Metropolis,1,3,294
2016-02-26,17,Metropolis,1,4,200
2016-02-26,17,Metropolis,2,1,232
2016-02-26,17,Metropolis,2,2,693
2016-02-26,17,Metropolis,2,3,235
2016-02-26,17,Metropolis,2,4,91
2016-02-26,17,Shuka,1,1,51
2016-02-26,17,Shuka,1,2,167
2016-02-26,17,Shuka,1,3,68
2016-02-26,17,Shuka,1,4,45
2016-02-26,17,Shuka,2,1,82
2016-02-26,17,Shuka,2,2,171
2016-02-26,17,Shuka,2,3,109
2016-02-26,17,Shuka,2,4,53
2016-02-26,18,Himki,1,1,186
2016-02-26,18,Himki,1,2,633
2016-02-26,18,Himki,1,3,291
2016-02-26,18,Himki,1,4,110
2016-02-26,18,Himki,2,1,96
2016-02-26,18,Himki,2,2,425
2016-02-26,18,Himki,2,3,156
2016-02-26,18,Himki,2,4,132
2016-02-26,18,Metropolis,1,1,179
2016-02-26,18,Metropolis,1,2,500
2016-02-26,18,Metropolis,1,3,239
2016-02-26,18,Metropolis,1,4,108
2016-02-26,18,Metropolis,2,1,186
2016-02-26,18,Metropolis,2,2,529
2016-02-26,18,Metropolis,2,3,239
2016-02-26,18,Metropolis,2,4,87
2016-02-26,18,Shuka,1,1,45
2016-02-26,18,Shuka,1,2,171
2016-02-26,18,Shuka,1,3,30
2016-02-26,18,Shuka,1,4,38
2016-02-26,18,Shuka,2,1,38
2016-02-26,18,Shuka,2,2,144
2016-02-26,18,Shuka,2,3,101
2016-02-26,18,Shuka,2,4,46
2016-02-26,19,Himki,1,1,123
2016-02-26,19,Himki,1,2,446
2016-02-26,19,Himki,1,3,248
2016-02-26,19,Himki,1,4,86
2016-02-26,19,Himki,2,1,100
2016-02-26,19,Himki,2,2,343
2016-02-26,19,Himki,2,3,140
2016-02-26,19,Himki,2,4,91
2016-02-26,19,Metropolis,1,1,163
2016-02-26,19,Metropolis,1,2,446
2016-02-26,19,Metropolis,1,3,178
2016-02-26,19,Metropolis,1,4,38
2016-02-26,19,Metropolis,2,1,152
2016-02-26,19,Metropolis,2,2,353
2016-02-26,19,Metropolis,2,3,76
2016-02-26,19,Metropolis,2,4,49
2016-02-26,19,Shuka,1,1,23
2016-02-26,19,Shuka,1,2,121
2016-02-26,19,Shuka,1,3,45
2016-02-26,19,Shuka,1,4,19
2016-02-26,19,Shuka,2,1,25
2016-02-26,19,Shuka,2,2,79
2016-02-26,19,Shuka,2,3,42
2016-02-26,19,Shuka,2,4,46
2016-02-26,20,Himki,1,1,87
2016-02-26,20,Himki,1,2,262
2016-02-26,20,Himki,1,3,208
2016-02-26,20,Himki,1,4,57
2016-02-26,20,Himki,2,1,31
2016-02-26,20,Himki,2,2,209
2016-02-26,20,Himki,2,3,68
2016-02-26,20,Himki,2,4,38
2016-02-26,20,Metropolis,1,1,53
2016-02-26,20,Metropolis,1,2,211
2016-02-26,20,Metropolis,1,3,104
2016-02-26,20,Metropolis,1,4,42
2016-02-26,20,Metropolis,2,1,60
2016-02-26,20,Metropolis,2,2,121
2016-02-26,20,Metropolis,2,3,19
2016-02-26,20,Metropolis,2,4,8
2016-02-26,20,Shuka,1,1,23
2016-02-26,20,Shuka,1,2,38
2016-02-26,20,Shuka,1,3,11
2016-02-26,20,Shuka,2,1,11
2016-02-26,20,Shuka,2,2,27
2016-02-26,20,Shuka,2,3,8
2016-02-26,20,Shuka,2,4,8
2016-02-26,21,Himki,1,1,65
2016-02-26,21,Himki,1,2,193
2016-02-26,21,Himki,1,3,87
2016-02-26,21,Himki,1,4,34
2016-02-26,21,Himki,2,1,16
2016-02-26,21,Himki,2,2,156
2016-02-26,21,Himki,2,3,42
2016-02-26,21,Himki,2,4,23
2016-02-26,21,Metropolis,1,1,46
2016-02-26,21,Metropolis,1,2,131
2016-02-26,21,Metropolis,1,3,41
2016-02-26,21,Metropolis,1,4,23
2016-02-26,21,Metropolis,2,1,4
2016-02-26,21,Metropolis,2,2,87
2016-02-26,21,Metropolis,2,3,15
2016-02-26,21,Shuka,1,1,11
2016-02-26,21,Shuka,1,2,52
2016-02-26,21,Shuka,1,3,8
2016-02-26,21,Shuka,1,4,8
2016-02-26,21,Shuka,2,2,19
2016-02-26,21,Shuka,2,3,4
2016-02-26,22,Himki,1,1,34
2016-02-26,22,Himki,1,2,46
2016-02-26,22,Himki,1,3,23
2016-02-26,22,Himki,1,4,41
2016-02-26,22,Himki,2,1,4
2016-02-26,22,Himki,2,2,38
2016-02-26,22,Himki,2,3,11
2016-02-26,22,Himki,2,4,15
2016-02-26,22,Metropolis,1,1,23
2016-02-26,22,Metropolis,1,2,83
2016-02-26,22,Metropolis,1,3,23
2016-02-26,22,Metropolis,1,4,27
2016-02-26,22,Metropolis,2,1,4
2016-02-26,22,Metropolis,2,2,19
2016-02-26,22,Metropolis,2,3,26
2016-02-26,22,Metropolis,2,4,11
2016-02-26,22,Shuka,1,1,4
2016-02-26,22,Shuka,1,2,11
2016-02-26,22,Shuka,1,3,11
2016-02-26,22,Shuka,2,2,8
2016-02-26,22,Shuka,2,3,11
2016-02-26,23,Himki,1,1,11
2016-02-26,23,Himki,1,2,76
2016-02-26,23,Himki,1,3,27
2016-02-26,23,Himki,1,4,15
2016-02-26,23,Himki,2,2,23
2016-02-26,23,Himki,2,3,19
2016-02-26,23,Himki,2,4,15
2016-02-26,23,Metropolis,1,1,30
2016-02-26,23,Metropolis,1,2,83
2016-02-26,23,Metropolis,1,3,33
2016-02-26,23,Metropolis,1,4,7
2016-02-26,23,Metropolis,2,1,15
2016-02-26,23,Metropolis,2,2,49
2016-02-26,23,Metropolis,2,3,15
2016-02-26,23,Metropolis,2,4,11
2016-02-26,23,Shuka,1,1,4
2016-02-26,23,Shuka,1,2,7
2016-02-26,23,Shuka,1,4,4
2016-02-26,23,Shuka,2,1,7
2016-02-26,23,Shuka,2,2,19
2016-02-26,23,Shuka,2,3,11
2016-02-27,0,Himki,1,1,4
